study,cohort,index,fused/s_ba,E-RBF/s_ba,record/s_ba,fused/q_ba,record/q_ba,V2 q=8_ba,V2 q=16_ba,V2 q=32_ba,V2 ens_ba,"U1: V2{8,16,32}+record/q_ba","U2: V2{8,16,32}+fused/q+record/q_ba",U3: V2ens+record/q (equal)_ba,"U4: V2{8,16,32}+fused/q_ba",U5: fused/q+record/q_ba,"U6: V2{8,16,32}+record/s_ba",U7: fused/s+record/s_ba,fused/s_f1,E-RBF/s_f1,record/s_f1,fused/q_f1,record/q_f1,V2 q=8_f1,V2 q=16_f1,V2 q=32_f1,V2 ens_f1,"U1: V2{8,16,32}+record/q_f1","U2: V2{8,16,32}+fused/q+record/q_f1",U3: V2ens+record/q (equal)_f1,"U4: V2{8,16,32}+fused/q_f1",U5: fused/q+record/q_f1,"U6: V2{8,16,32}+record/s_f1",U7: fused/s+record/s_f1
seed,PD-252,14,0.7598707006601744,0.738698617645986,0.7608837582521794,0.7530036108983478,0.7889274902432797,0.8091175183280447,0.81381077433709,0.7977851333114492,0.8163110478899952,0.7925219754167123,0.7873901229164388,0.7714584017215597,0.7977851333114492,0.7686845752635225,0.793163001057738,0.7593463909253383,0.7773297879723986,0.7353008300376722,0.7396275435098965,0.752419180137309,0.7705251015930701,0.8042418520107308,0.8123824002084872,0.7990679502870732,0.8105297284536569,0.790863435503611,0.7898865468486012,0.7657565612087225,0.7991634519235764,0.7621702562525545,0.792736056277058,0.7552024091280062
seed,PD-252,13,0.7277710909289856,0.7249489367910422,0.7608837582521794,0.7709486814749972,0.7889274902432797,0.8091175183280447,0.81381077433709,0.7977851333114492,0.8163110478899952,0.7925219754167123,0.7847585439690703,0.7714584017215597,0.803048291206186,0.7814376117007696,0.793163001057738,0.7619068461173725,0.7382925185251412,0.7261293054771316,0.7396275435098965,0.7701128986310158,0.7705251015930701,0.8042418520107308,0.8123824002084872,0.7990679502870732,0.8105297284536569,0.790863435503611,0.7858807319160126,0.7657565612087225,0.8077881055674926,0.7706040632509792,0.792736056277058,0.7592786787954203
seed,PD-252,15,0.7486322354743408,0.7275914578546157,0.7608837582521794,0.7736513841776999,0.7889274902432797,0.8091175183280447,0.81381077433709,0.7977851333114492,0.8163110478899952,0.7925219754167123,0.7847585439690703,0.7714584017215597,0.803048291206186,0.7790084619031987,0.793163001057738,0.7613369442316811,0.7611522437489711,0.7260133353521961,0.7396275435098965,0.7738162943344116,0.7705251015930701,0.8042418520107308,0.8123824002084872,0.7990679502870732,0.8105297284536569,0.790863435503611,0.7858807319160126,0.7657565612087225,0.8077881055674926,0.7724449193181332,0.792736056277058,0.7595231046358233
seed,PD-252,16,0.7415098296677243,0.7438906517853886,0.7608837582521794,0.7763540868804026,0.7889274902432797,0.8091175183280447,0.81381077433709,0.7977851333114492,0.8163110478899952,0.7925219754167123,0.7847585439690703,0.7714584017215597,0.8004167122588175,0.7660529963161542,0.793163001057738,0.7566436882226355,0.7534842934842936,0.743053391053391,0.7396275435098965,0.7778375267107405,0.7705251015930701,0.8042418520107308,0.8123824002084872,0.7990679502870732,0.8105297284536569,0.790863435503611,0.7858807319160126,0.7657565612087225,0.8033621517744501,0.7580716881539864,0.792736056277058,0.751493137789273
seed,PD-252,18,0.7215705584126637,0.7146961739067003,0.7608837582521794,0.7605536710799868,0.7889274902432797,0.8091175183280447,0.81381077433709,0.7977851333114492,0.8163110478899952,0.7925219754167123,0.7847585439690703,0.7714584017215597,0.803048291206186,0.7686134515081884,0.793163001057738,0.7509419338366706,0.7317966587894125,0.7144847094658907,0.7396275435098965,0.7594323377614517,0.7705251015930701,0.8042418520107308,0.8123824002084872,0.7990679502870732,0.8105297284536569,0.790863435503611,0.7858807319160126,0.7657565612087225,0.8077881055674926,0.7616318126097756,0.792736056277058,0.7486851036521248
seed,PD-252,19,0.7526169894590946,0.7439617755407228,0.7608837582521794,0.7710198052303315,0.7889274902432797,0.8091175183280447,0.81381077433709,0.7977851333114492,0.8163110478899952,0.7925219754167123,0.7873901229164388,0.7714584017215597,0.8004167122588175,0.7711137250610933,0.793163001057738,0.7593463909253383,0.7648145387180475,0.7426122123490544,0.7396275435098965,0.7700642999375138,0.7705251015930701,0.8042418520107308,0.8123824002084872,0.7990679502870732,0.8105297284536569,0.790863435503611,0.7898865468486012,0.7657565612087225,0.8033621517744501,0.7600916605950114,0.792736056277058,0.7553325668529121
seed,PD-252,17,0.7361755480176533,0.7331509647299121,0.7608837582521794,0.7606959185906554,0.7889274902432797,0.8091175183280447,0.81381077433709,0.7977851333114492,0.8163110478899952,0.7925219754167123,0.782126965021702,0.7714584017215597,0.7977851333114492,0.7788060327534011,0.793163001057738,0.7619779698727067,0.7462940003513643,0.7297180915672499,0.7396275435098965,0.7597287224715015,0.7705251015930701,0.8042418520107308,0.8123824002084872,0.7990679502870732,0.8105297284536569,0.790863435503611,0.7815865304286357,0.7657565612087225,0.7991634519235764,0.7666729417409103,0.792736056277058,0.7595073229491556
partition,UCI-489,0,0.8625,0.8625,0.875,0.825,0.825,0.85,0.8125,0.825,0.8125,0.825,0.825,0.825,0.825,0.8375,0.85,0.875,0.862156862745098,0.862156862745098,0.874407096171802,0.8205626245099928,0.8209594499068184,0.8484126984126984,0.8095463016515648,0.8209594499068184,0.8095463016515648,0.8209594499068184,0.8209594499068184,0.8209594499068184,0.8209594499068184,0.8334104302989752,0.8480897190185115,0.874407096171802
partition,UCI-489,1,0.875,0.8375,0.8875,0.875,0.875,0.8375,0.8375,0.8625,0.85,0.875,0.875,0.875,0.8625,0.85,0.8625,0.875,0.8746078431372549,0.8366619981325863,0.8871568627450982,0.8740102707749766,0.8749019607843138,0.8362605042016806,0.8363632119514472,0.8616573295985062,0.8486134453781513,0.874108309990663,0.874108309990663,0.874108309990663,0.8614612511671336,0.8495098039215687,0.8614612511671336,0.8746078431372549
partition,UCI-489,2,0.8625,0.8625,0.875,0.85,0.8625,0.8625,0.85,0.85,0.8625,0.8625,0.8625,0.8625,0.8625,0.875,0.8625,0.875,0.8619561157796453,0.8619561157796453,0.8743090569561158,0.8491129785247432,0.8622549019607844,0.862156862745098,0.8495098039215685,0.8495098039215685,0.8620588235294117,0.862156862745098,0.862156862745098,0.862156862745098,0.862156862745098,0.8746078431372549,0.8623529411764705,0.8743090569561158
partition,UCI-489,3,0.85,0.8375,0.8625,0.825,0.8625,0.8625,0.8625,0.825,0.85,0.85,0.85,0.85,0.85,0.8625,0.8625,0.85,0.8488095238095237,0.8361624649859944,0.8612605042016807,0.8234865444153371,0.8609375248074939,0.8619607843137255,0.8607414463761213,0.8228197945845006,0.8488141923436041,0.8488141923436041,0.8488141923436041,0.8488141923436041,0.8488141923436041,0.8609375248074939,0.8610644257703081,0.8488095238095237
partition,UCI-489,4,0.8375,0.85,0.85,0.8125,0.825,0.8375,0.825,0.825,0.8375,0.8375,0.8375,0.8375,0.85,0.825,0.8375,0.85,0.8362605042016806,0.8488095238095237,0.8488095238095237,0.8111624649859944,0.8234126984126984,0.8362651727357611,0.8239122315592905,0.8239122315592905,0.8362651727357611,0.8365592903828197,0.8365592903828197,0.8365592903828197,0.8489122315592905,0.8234126984126984,0.8367600373482726,0.8488095238095237
partition,UCI-489,5,0.85,0.8625,0.8625,0.8625,0.85,0.8875,0.875,0.8625,0.875,0.8875,0.875,0.875,0.875,0.8625,0.875,0.85,0.8483146591970121,0.8612605042016807,0.8623529411764705,0.8608636788048554,0.8492110177404296,0.8871568627450982,0.8746078431372549,0.8617600373482727,0.8746078431372549,0.8871568627450982,0.8737114845938375,0.8737114845938375,0.8737114845938375,0.8608636788048554,0.8746078431372549,0.8487114845938375
partition,UCI-489,6,0.825,0.825,0.8375,0.8625,0.8375,0.8375,0.8375,0.825,0.8375,0.8375,0.85,0.8375,0.85,0.8625,0.8375,0.8375,0.82025125029769,0.82025125029769,0.8337208216619981,0.8610355640231802,0.8355406994106683,0.8359375248074938,0.833921568627451,0.8210737628384687,0.833921568627451,0.8355406994106683,0.8483885051996507,0.8355406994106683,0.8483885051996507,0.8610355640231802,0.8355406994106683,0.8337208216619981
partition,UCI-489,7,0.875,0.85,0.875,0.875,0.875,0.875,0.8875,0.9,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.8739122315592903,0.8490102707749767,0.8739122315592903,0.8740102707749766,0.8731877582341978,0.8731877582341978,0.8856387386263547,0.8981877582341978,0.8731877582341978,0.8731877582341978,0.8731877582341978,0.8731877582341978,0.8731877582341978,0.8740102707749766,0.8731877582341978,0.8739122315592903
partition,UCI-489,8,0.8625,0.85,0.8625,0.8375,0.875,0.775,0.825,0.825,0.8125,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8620541549953316,0.849407096171802,0.8620541549953316,0.8361336032388664,0.8748039215686274,0.7734173669467788,0.8242110177404296,0.8234126984126984,0.8107656395891691,0.862450980392157,0.862450980392157,0.862450980392157,0.862450980392157,0.8620541549953316,0.862450980392157,0.8620541549953316
partition,UCI-489,9,0.85,0.8375,0.8875,0.8625,0.85,0.8125,0.825,0.8,0.8125,0.825,0.8375,0.8375,0.8125,0.8625,0.8375,0.8875,0.8478936405871391,0.8347470486170178,0.8867600373482727,0.8607656395891692,0.8486134453781513,0.8088361174429286,0.8224968151903136,0.7940462014765421,0.8085131380487418,0.82198270941305,0.8359663865546219,0.8359663865546219,0.8088361174429286,0.8604426601949822,0.8359663865546219,0.8867600373482727
